MAT_whittaker,MAP_whittaker
18.8773,1166.6686
18.938,1166.7568
18.9986,1166.8451
19.0593,1166.9334
19.12,1167.0216
19.1807,1167.1099
19.2405,1173.2863
19.3012,1173.3746
19.3618,1173.4628
19.4226,1173.5511
19.4832,1173.6394
19.5439,1173.7276
19.6046,1173.8159
19.6644,1179.9923
19.725,1180.0806
19.7858,1180.1688
19.8465,1180.257
19.9072,1180.3453
19.9678,1180.4336
20.0285,1180.5219
20.0884,1186.6983
20.1491,1186.7865
20.2098,1186.8748
20.2704,1186.963
20.3311,1187.0513
20.3918,1187.1396
20.4525,1187.2279
20.5131,1187.3161
20.5737,1187.4043
20.6337,1193.5808
20.6944,1193.6691
20.755,1193.7572
20.8157,1193.8456
20.8763,1193.9339
20.9371,1194.0221
20.9977,1194.1104
21.0584,1194.1985
21.1191,1194.2869
21.1798,1194.3752
21.2396,1200.5516
21.3003,1200.6398
21.361,1200.7281
21.4217,1200.8164
21.4823,1200.9045
21.543,1200.9929
21.6029,1207.1693
21.6636,1207.2576
21.7243,1207.3458
21.7849,1207.4341
21.8456,1207.5224
21.9062,1207.6106
21.967,1207.6989
22.0276,1207.7872
22.0883,1207.8754
22.149,1207.9637
22.2097,1208.0519
22.2703,1208.1402
22.3302,1214.3166
22.3909,1214.4049
22.4516,1214.4931
22.5122,1214.5814
22.5729,1214.6697
22.6336,1214.7579
22.6943,1214.8462
22.7549,1214.9344
22.8155,1215.0227
22.8763,1215.111
22.937,1215.1993
22.9977,1215.2875
23.0583,1215.3758
23.1182,1221.5522
23.1789,1221.6404
23.2396,1221.7287
23.3002,1221.817
23.3609,1221.9052
23.4216,1221.9935
23.4823,1222.0818
23.5429,1222.17
23.6036,1222.2583
23.6643,1222.3466
23.725,1222.4348
23.7856,1222.5231
23.8463,1222.6114
23.907,1222.6996
23.9677,1222.7879
24.0275,1228.9643
24.0882,1229.0526
24.1489,1229.1408
24.2096,1229.2291
24.2703,1229.3173
24.3309,1229.4056
24.3916,1229.4939
24.4523,1229.5821
24.513,1229.6703
24.5735,1229.7587
24.6343,1229.8469
24.6949,1229.9352
24.7557,1230.0235
24.8163,1230.1117
24.877,1230.2
24.9377,1230.2882
24.9984,1230.3765
25.059,1230.4647
25.1197,1230.553
25.1804,1230.6413
25.2411,1230.7296
25.3017,1230.8178
25.3624,1230.9061
25.4231,1230.9944
25.4838,1231.0826
25.5445,1231.1709
25.6051,1231.2591
25.665,1237.4356
25.7257,1237.5238
25.7864,1237.612
25.847,1237.7004
25.9077,1237.7886
25.9684,1237.8769
26.0291,1237.9651
26.0897,1238.0534
26.1504,1238.1417
26.2111,1238.2299
26.2718,1238.3182
26.3324,1238.4064
26.3931,1238.4947
26.4538,1238.583
26.5145,1238.6713
26.5751,1238.7595
26.6358,1238.8477
26.6965,1238.936
26.7572,1239.0243
26.8178,1239.1126
26.8784,1239.2008
26.9392,1239.2891
26.9999,1239.3774
27.0606,1239.4656
27.1212,1239.5539
27.1819,1239.6421
27.2426,1239.7304
27.3033,1239.8187
27.3639,1239.9069
27.4245,1239.9952
27.4853,1240.0835
27.546,1240.1717
27.6066,1240.26
27.6673,1240.3483
27.728,1240.4365
27.7887,1240.5248
27.8493,1240.6131
27.91,1240.7013
27.9707,1240.7896
28.0314,1240.8778
28.0921,1240.9661
28.1527,1241.0544
28.2134,1241.1426
28.2741,1241.2309
28.3348,1241.3192
28.3954,1241.4074
28.4561,1241.4957
28.5168,1241.584
28.5775,1241.6722
28.6381,1241.7605
28.6987,1241.8487
28.7595,1241.937
28.8202,1242.0253
28.91,1242.0835
28.9707,1242.1717
29.0314,1242.26
29.0921,1242.3483
29.1527,1242.4365
29.2134,1242.5248
29.2741,1242.6131
29.3348,1242.7013
29.3954,1242.7896
29.4561,1242.8778
29.5168,1242.9661
29.5775,1243.0544
29.6381,1243.1426
29.6743,1243.2309
29.6743,1243.2309
29.0776,2515.0655
29.0169,2514.9771
28.9562,2514.889
28.8956,2514.8007
28.8349,2514.7124
28.7742,2514.6242
28.7135,2514.5359
28.6529,2514.4477
28.5922,2514.3594
28.5314,2514.2711
28.4716,2508.0947
28.4109,2508.0065
28.3503,2507.9182
28.2896,2507.8298
28.2288,2507.7417
28.169,2501.5653
28.1084,2501.4769
28.0477,2501.3887
27.987,2501.3005
27.9263,2501.2122
27.8657,2501.1239
27.805,2501.0357
27.745,2494.8593
27.6844,2494.771
27.6238,2494.6827
27.5631,2494.5945
27.5024,2494.5062
27.4425,2488.3298
27.3819,2488.2415
27.3212,2488.1533
27.2605,2488.065
27.1998,2487.9767
27.1392,2487.8885
27.0793,2481.7121
27.0186,2481.6238
26.9579,2481.5354
26.8972,2481.4473
26.8366,2481.359
26.7767,2475.1826
26.716,2475.0943
26.6553,2475.0061
26.5947,2474.9178
26.534,2474.8296
26.4741,2468.6531
26.4134,2468.5649
26.3528,2468.4766
26.2921,2468.3884
26.2314,2468.3001
26.1707,2468.2118
26.1109,2462.0354
26.0502,2461.9472
25.9895,2461.8589
25.9287,2461.7706
25.8681,2461.6824
25.8083,2455.506
25.7476,2455.4177
25.6869,2455.3294
25.6261,2455.2412
25.5655,2455.1529
25.5049,2455.0646
25.4442,2454.9764
25.3843,2448.8
25.3237,2448.7117
25.263,2448.6234
25.2023,2448.5352
25.1416,2448.4469
25.0818,2442.2705
25.0211,2442.1822
24.9604,2442.094
24.8997,2442.0057
24.8399,2435.8293
24.7792,2435.741
24.7185,2435.6528
24.6578,2435.5645
24.5972,2435.4762
24.5365,2435.388
24.4758,2435.2997
24.4159,2429.1233
24.3553,2429.035
24.2946,2428.9468
24.2347,2422.7704
24.174,2422.6821
24.1133,2422.5937
24.0527,2422.5056
23.9928,2416.3292
23.9321,2416.2409
23.8714,2416.1526
23.8108,2416.0644
23.7501,2415.9761
23.6894,2415.8878
23.6287,2415.7995
23.5689,2409.6232
23.5082,2409.5349
23.4475,2409.4466
23.3876,2403.2702
23.327,2403.182
23.2663,2403.0937
23.2056,2403.0054
23.1449,2402.9172
23.0843,2402.8289
23.0236,2402.7407
22.9637,2396.5642
22.903,2396.476
22.8423,2396.3877
22.7816,2396.2995
22.7218,2390.123
22.6611,2390.0348
22.6004,2389.9465
22.5398,2389.8582
22.4791,2389.77
22.4192,2383.5936
22.3585,2383.5053
22.2979,2383.4171
22.2372,2383.3288
22.1764,2383.2405
22.1166,2377.0641
22.056,2376.9759
21.9952,2376.8876
21.9354,2370.7112
21.8747,2370.6229
21.8141,2370.5347
21.7534,2370.4464
21.6926,2370.358
21.6328,2364.1817
21.5722,2364.0935
21.5114,2364.0052
21.4508,2363.9169
21.3901,2363.8287
21.3302,2357.6522
21.2696,2357.564
21.2089,2357.4757
21.1482,2357.3875
21.0883,2351.2111
21.0277,2351.1228
20.967,2351.0345
20.9062,2350.9463
20.8456,2350.858
20.7858,2344.6816
20.725,2344.5933
20.6644,2344.5051
20.6037,2344.4168
20.5431,2344.3285
20.4832,2338.1521
20.4224,2338.0639
20.3626,2331.8875
20.302,2331.7992
20.2413,2331.7109
20.1806,2331.6227
20.1199,2331.5344
20.0593,2331.4461
19.9986,2331.3578
19.9386,2325.1815
19.878,2325.0932
19.8173,2325.0049
19.7574,2318.8285
19.6968,2318.7403
19.636,2318.652
19.5754,2318.5636
19.5148,2318.4755
19.4549,2312.2991
19.3942,2312.2107
19.3335,2312.1225
19.2729,2312.0343
19.2122,2311.946
19.1522,2305.7696
19.0916,2305.6813
19.031,2305.5931
18.971,2299.4167
18.9104,2299.3284
18.8497,2299.2401
18.7891,2299.1519
18.7284,2299.0636
18.6684,2292.8872
18.6078,2292.7989
18.5471,2292.7107
18.4865,2292.6223
18.4266,2286.446
18.3659,2286.3577
18.3052,2286.2695
18.2446,2286.1812
18.1847,2280.0048
18.124,2279.9165
18.0633,2279.8283
18.0027,2279.74
17.9428,2273.5636
17.882,2273.4753
17.8214,2273.3871
17.7608,2273.2988
17.7001,2273.2105
17.6402,2267.0341
17.5795,2266.9459
17.5189,2266.8576
17.4582,2266.7692
17.3982,2260.5929
17.3376,2260.5047
17.277,2260.4163
17.2171,2254.24
17.1564,2254.1517
17.0957,2254.0635
17.035,2253.9752
16.9752,2247.7988
16.9144,2247.7105
16.8538,2247.6223
16.7931,2247.534
16.7332,2241.3576
16.6726,2241.2692
16.6118,2241.1811
16.552,2235.0047
16.4914,2234.9163
16.4307,2234.8281
16.37,2234.7399
16.3093,2234.6516
16.2495,2228.4752
16.1888,2228.3869
16.128,2228.2987
16.0682,2222.1223
16.0076,2222.034
15.9468,2221.9457
15.8862,2221.8575
15.8255,2221.7692
15.7657,2215.5928
15.705,2215.5045
15.6451,2209.3281
15.5844,2209.2399
15.5237,2209.1516
15.4639,2202.9752
15.4032,2202.8869
15.3425,2202.7987
15.2818,2202.7104
15.2212,2202.6221
15.1613,2196.4457
15.1006,2196.3575
15.0399,2196.2692
14.9801,2190.0928
14.9194,2190.0045
14.8587,2189.9163
14.7988,2183.7398
14.7382,2183.6516
14.6775,2183.5633
14.6168,2183.4751
14.5569,2177.2986
14.4963,2177.2104
14.4356,2177.1221
14.3757,2170.9457
14.315,2170.8574
14.2543,2170.7692
14.1945,2164.5928
14.1338,2164.5045
14.0731,2164.4162
14.0124,2164.328
13.9526,2158.1516
13.8919,2158.0633
13.8312,2157.975
13.7713,2151.7986
13.7107,2151.7104
13.65,2151.6221
13.5901,2145.4457
13.5293,2145.3574
13.4687,2145.2692
13.4089,2139.0928
13.3482,2139.0045
13.2883,2132.8281
13.2277,2132.7398
13.167,2132.6516
13.1071,2126.4752
13.0464,2126.3869
12.9858,2126.2986
12.9251,2126.2104
12.8652,2120.034
12.8045,2119.9457
12.7438,2119.8574
12.684,2113.681
12.6233,2113.5928
12.5634,2107.4163
12.5027,2107.3281
12.4421,2107.2398
12.3822,2101.0634
12.3215,2100.975
12.2608,2100.8869
12.201,2094.7105
12.1403,2094.6221
12.0796,2094.5339
12.0197,2088.3575
11.959,2088.2692
11.8984,2088.181
11.8385,2082.0046
11.7778,2081.9163
11.7172,2081.8281
11.6573,2075.6517
11.5966,2075.5634
11.5367,2069.387
11.4761,2069.2987
11.4154,2069.2105
11.3555,2063.0341
11.2948,2062.9458
11.2955,2056.8576
11.2349,2056.7694
11.1743,2056.6811
11.1136,2056.5929
11.0537,2050.4163
10.9929,2050.3282
10.9332,2044.1518
10.8725,2044.0635
10.8126,2037.8871
10.7519,2037.7988
10.6913,2037.7106
10.6314,2031.5342
10.5707,2031.4459
10.51,2031.3576
10.4502,2025.1812
10.3895,2025.093
10.3296,2018.9165
10.2689,2018.8283
10.2697,2012.7401
10.2091,2012.6519
10.1484,2012.5636
10.0877,2012.4753
10.0278,2006.2989
9.968,2000.1225
9.9073,2000.0343
9.8474,1993.8578
9.7867,1993.7696
9.726,1993.6813
9.6662,1987.5049
9.6055,1987.4167
9.6063,1981.3285
9.5455,1981.2402
9.4849,1981.152
9.4243,1981.0637
9.3644,1974.8873
9.3045,1968.7109
9.2438,1968.6226
9.1832,1968.5344
9.1233,1962.358
9.0626,1962.2697
9.0027,1956.0933
8.9421,1956.005
8.9428,1949.9169
8.8822,1949.8286
8.8215,1949.7404
8.7608,1949.6521
8.701,1943.4757
8.6411,1937.2993
8.5804,1937.211
8.5205,1931.0346
8.4599,1930.9463
8.4607,1924.8582
8.4,1924.7699
8.3393,1924.6817
8.2793,1918.5053
8.2187,1918.417
8.2196,1912.3288
8.1589,1912.2406
8.0982,1912.1522
8.0383,1905.9759
7.9776,1905.8876
7.9784,1899.7995
7.9178,1899.7112
7.8571,1899.623
7.7972,1893.4466
7.7365,1893.3583
7.6766,1887.1819
7.6168,1881.0055
7.5561,1880.9172
7.4954,1880.829
7.4356,1874.6524
7.3757,1868.4761
7.315,1868.3879
7.2551,1862.2115
7.1945,1862.1232
7.1346,1855.9468
7.0747,1849.7704
7.014,1849.6821
6.9534,1849.5939
6.8935,1843.4174
6.8328,1843.3292
6.7729,1837.1528
6.713,1830.9764
6.6524,1830.8881
6.5925,1824.7117
6.5326,1818.5352
6.472,1818.447
6.4113,1818.3588
6.3514,1812.1823
6.2907,1812.0941
6.2308,1805.9177
6.171,1799.7412
6.1111,1793.5649
6.0504,1793.4766
5.9897,1793.3883
5.9299,1787.2119
5.87,1781.0355
5.8101,1774.8591
5.7494,1774.7708
5.6896,1768.5944
5.6289,1768.5062
5.569,1762.3298
5.5091,1756.1533
5.4493,1749.9769
5.3886,1749.8887
5.3287,1743.7123
5.2688,1737.5359
5.2082,1737.4476
5.1482,1731.2711
5.0884,1725.0948
5.0277,1725.0065
4.9679,1718.83
4.908,1712.6537
4.8473,1712.5654
4.7873,1706.389
4.7276,1700.2126
4.6669,1700.1243
4.607,1693.9479
4.5471,1687.7715
4.4872,1681.5951
4.4274,1675.4187
4.3667,1675.3304
4.3068,1669.154
4.2461,1669.0658
4.1863,1662.8894
4.1264,1656.713
4.0665,1650.5365
4.0066,1644.3601
3.946,1644.2719
3.886,1638.0955
3.8869,1632.0073
3.8262,1631.9191
3.827,1625.8309
3.8869,1632.0073
3.886,1638.0955
3.8853,1644.1836
3.8845,1650.2718
3.8837,1656.3599
3.8829,1662.448
3.882,1668.5362
3.942,1674.7126
3.9412,1680.8007
3.9404,1686.8889
3.9396,1692.9769
3.9388,1699.0652
3.938,1705.1533
3.9978,1711.3296
3.9969,1717.4179
3.9962,1723.506
3.9954,1729.5941
3.9946,1735.6823
4.0545,1741.8587
4.0537,1747.9468
4.0529,1754.035
4.0521,1760.1232
4.112,1766.2995
4.1112,1772.3877
4.1104,1778.4759
4.1096,1784.564
4.1088,1790.6522
4.1687,1796.8286
4.1679,1802.9167
4.1671,1809.0049
4.1663,1815.093
4.2261,1821.2694
4.2253,1827.3576
4.2245,1833.4457
4.2237,1839.5338
4.2229,1845.6219
4.2221,1851.7101
4.2213,1857.7983
4.2205,1863.8864
4.2804,1870.0628
4.3403,1876.2392
4.4002,1882.4157
4.46,1888.592
4.5207,1888.6803
4.5806,1894.8567
4.6404,1901.0331
4.701,1901.1214
4.761,1907.2978
4.8209,1913.4742
4.8808,1919.6505
4.9414,1919.7389
5.0013,1925.9153
5.0612,1932.0917
5.1211,1938.2681
5.1817,1938.3564
5.2416,1944.5328
5.3014,1950.7092
5.3622,1950.7974
5.422,1956.9739
5.4819,1963.1503
5.5417,1969.3267
5.6017,1975.503
5.6623,1975.5914
5.7229,1975.6796
5.7222,1981.7678
5.7829,1981.8559
5.8428,1988.0325
5.9026,1994.2089
5.9625,2000.3853
6.0224,2006.5617
6.0831,2006.6499
6.143,2012.8264
6.2028,2019.0028
6.2635,2019.091
6.3234,2025.2674
6.3833,2031.4438
6.4431,2037.6202
6.5038,2037.7085
6.5636,2043.8849
6.6236,2050.0613
6.6842,2050.1496
6.7441,2056.326
6.804,2062.5024
6.8639,2068.6787
6.9237,2074.8552
6.9844,2074.9435
7.0443,2081.1199
7.1042,2087.2963
7.1648,2087.3846
7.2247,2093.561
7.2846,2099.7374
7.3453,2099.8256
7.4051,2106.0021
7.465,2112.1785
7.5257,2112.2667
7.5856,2118.4432
7.6461,2118.5314
7.7061,2124.7078
7.766,2130.8841
7.8258,2137.0606
7.8866,2137.1489
7.9464,2143.3253
8.0071,2143.4136
8.067,2149.5899
8.1269,2155.7664
8.1875,2155.8547
8.2474,2162.0311
8.3073,2168.2075
8.3679,2168.2957
8.4278,2174.4722
8.4877,2180.6486
8.5484,2180.7368
8.6082,2186.9132
8.6681,2193.0896
8.7288,2193.1779
8.7887,2199.3543
8.8486,2205.5307
8.9092,2205.619
8.9691,2211.7953
9.029,2217.9718
9.0897,2218.0601
9.1495,2224.2365
9.2094,2230.4129
9.2701,2230.5011
9.33,2236.6776
9.3906,2236.7658
9.4505,2242.9422
9.5104,2249.1186
9.5703,2255.2951
9.631,2255.3833
9.6907,2261.5596
9.7507,2267.7361
9.8114,2267.8244
9.8713,2274.0008
9.9311,2280.1772
9.9918,2280.2655
10.0517,2286.4419
10.1116,2292.6183
10.1722,2292.7066
10.2321,2298.883
10.292,2305.0594
10.3519,2311.2358
10.4125,2311.3241
10.4724,2317.5005
10.5323,2323.6768
10.593,2323.7651
10.6528,2329.9415
10.7127,2336.1179
10.7734,2336.2062
10.8333,2342.3826
10.8931,2348.559
10.9538,2348.6473
11.0137,2354.8237
11.0735,2361.0001
11.1342,2361.0884
11.1941,2367.2648
11.254,2373.4412
11.3139,2379.6176
11.3745,2379.7059
11.4344,2385.8822
11.495,2385.9705
11.555,2392.147
11.6149,2398.3234
11.6755,2398.4116
11.7354,2404.588
11.7953,2410.7644
11.8552,2416.9409
11.915,2423.1173
11.9757,2423.2055
12.0356,2429.3819
12.0955,2435.5583
12.1561,2435.6465
12.216,2441.823
12.2759,2447.9994
12.3366,2448.0877
12.3963,2454.2641
12.3956,2460.3522
12.4563,2460.4405
12.5162,2466.6169
12.576,2472.7933
12.6367,2472.8816
12.6966,2479.058
12.7565,2485.2344
12.8164,2491.4108
12.877,2491.499
12.9369,2497.6755
12.9968,2503.8519
13.0575,2503.9402
13.1173,2510.1166
13.1772,2516.293
13.2379,2516.3812
13.2978,2522.5577
13.3577,2528.7341
13.4175,2534.9104
13.4774,2541.0869
13.5381,2541.1751
13.5979,2547.3516
13.6578,2553.528
13.7177,2559.7044
13.7784,2559.7926
13.8383,2565.9689
13.8981,2572.1455
13.958,2578.3219
14.0179,2584.4983
14.0778,2590.6747
14.1384,2590.7629
14.1983,2596.9394
14.2582,2603.1158
14.3189,2603.204
14.3787,2609.3804
14.4386,2615.5568
14.4985,2621.7332
14.5584,2627.9097
14.6181,2634.0861
14.6789,2634.1743
14.7388,2640.3507
14.7987,2646.5272
14.8585,2652.7036
14.9184,2658.88
14.979,2658.9682
15.039,2665.1446
15.0988,2671.3211
15.1587,2677.4975
15.2186,2683.6739
15.2793,2683.7621
15.3392,2689.9385
15.3384,2696.0267
15.3982,2702.2031
15.4588,2702.2913
15.5188,2708.4678
15.5787,2714.6442
15.6385,2720.8206
15.6984,2726.9969
15.7591,2727.0853
15.8197,2727.1735
15.819,2733.2617
15.8796,2733.3498
15.8788,2739.4381
15.9395,2739.5263
15.9386,2745.6145
15.9994,2745.7027
15.9986,2751.7909
16.0585,2757.9673
16.1191,2758.0556
16.179,2764.232
16.2389,2770.4083
16.2988,2776.5848
16.3586,2782.7612
16.4184,2788.9376
16.4784,2795.114
16.5383,2801.2904
16.5981,2807.4668
16.658,2813.6433
16.7179,2819.8197
16.7778,2825.9961
16.8384,2826.0843
16.8376,2832.1724
16.8982,2832.2608
16.8975,2838.3489
16.9582,2838.4372
16.9574,2844.5253
17.0173,2850.7017
17.0779,2850.79
17.1386,2850.8782
17.1985,2857.0547
17.2584,2863.2311
17.3183,2869.4075
17.378,2875.5838
17.3773,2881.672
17.4372,2887.8484
17.4971,2894.0248
17.557,2900.2013
17.6168,2906.3777
17.6766,2912.5541
17.7374,2912.6423
17.7366,2918.7305
17.7973,2918.8187
17.7965,2924.9069
17.8571,2924.9952
17.8563,2931.0833
17.917,2931.1716
17.9162,2937.2597
17.9761,2943.4361
18.036,2949.6125
18.0958,2955.7889
18.1557,2961.9653
18.2164,2962.0536
18.2771,2962.1419
18.3369,2968.3183
18.3361,2974.4064
18.396,2980.5828
18.4559,2986.7591
18.4551,2992.8474
18.5158,2992.9357
18.515,2999.0238
18.5756,2999.1121
18.5748,3005.2002
18.6355,3005.2885
18.6347,3011.3766
18.6954,3011.4649
18.7553,3017.6413
18.8151,3023.8176
18.875,3029.9941
18.9348,3036.1705
18.9948,3042.3469
18.994,3048.4351
19.0538,3054.6115
19.1137,3060.7879
19.1736,3066.9643
19.2335,3073.1407
19.2933,3079.3171
19.3532,3085.4935
19.4131,3091.6699
19.4729,3097.8463
19.5328,3104.0228
19.5927,3110.1992
19.6526,3116.3756
19.6518,3122.4637
19.7117,3128.6401
19.7109,3134.7283
19.7708,3140.9047
19.8314,3140.9929
19.8913,3147.1694
19.8904,3153.2575
19.9504,3159.4339
20.0103,3165.6103
20.0095,3171.6985
20.0693,3177.8749
20.1292,3184.0513
20.1899,3184.1395
20.1891,3190.2277
20.2498,3190.316
20.249,3196.4041
20.2482,3202.4922
20.3088,3202.5805
20.249,3196.4041
20.2498,3190.316
20.1891,3190.2277
20.1899,3184.1395
20.2514,3178.1397
20.2522,3172.0515
20.253,3165.9634
20.2538,3159.8752
20.2546,3153.7871
20.2554,3147.6989
20.2562,3141.6108
20.257,3135.5226
20.2578,3129.4344
20.2586,3123.3464
20.2594,3117.2582
20.2602,3111.1701
20.261,3105.0819
20.2618,3098.9938
20.2626,3092.9056
20.2634,3086.8175
20.2642,3080.7292
20.265,3074.6412
20.2658,3068.553
20.2666,3062.4649
20.2674,3056.3768
20.2682,3050.2886
20.269,3044.2005
20.2698,3038.1123
20.2099,3031.9359
20.2107,3025.8477
20.2115,3019.7596
20.2123,3013.6715
20.2131,3007.5833
20.2139,3001.4952
20.2147,2995.407
20.2155,2989.3189
20.2163,2983.2307
20.2171,2977.1426
20.2179,2971.0545
20.2187,2964.9663
20.2195,2958.8782
20.2203,2952.79
20.2211,2946.7019
20.2219,2940.6137
20.2227,2934.5255
20.2235,2928.4374
20.2243,2922.3493
20.1644,2916.1729
20.1652,2910.0847
20.166,2903.9966
20.1668,2897.9083
20.1676,2891.8203
20.1684,2885.7322
20.1692,2879.644
20.17,2873.5558
20.1708,2867.4677
20.1716,2861.3796
20.1724,2855.2913
20.1732,2849.2033
20.174,2843.1151
20.1748,2837.027
20.1756,2830.9388
20.1764,2824.8507
20.1166,2818.6743
20.1174,2812.5861
20.1182,2806.498
20.119,2800.4099
20.1198,2794.3216
20.1206,2788.2336
20.1214,2782.1454
20.1222,2776.0573
20.123,2769.9691
20.1238,2763.881
20.1246,2757.7928
20.1254,2751.7046
20.1262,2745.6165
20.127,2739.5284
20.1278,2733.4403
20.1286,2727.3521
20.1294,2721.264
20.1302,2715.1758
20.131,2709.0877
20.1318,2702.9995
20.1326,2696.9114
20.1334,2690.8232
20.1342,2684.7351
20.135,2678.6469
20.1358,2672.5588
20.1366,2666.4707
20.1374,2660.3825
20.1381,2654.2944
20.139,2648.2062
20.1398,2642.1181
20.0799,2635.9417
20.0807,2629.8535
20.0815,2623.7654
20.0823,2617.6772
20.0831,2611.5891
20.0839,2605.5009
20.0847,2599.4128
20.0855,2593.3246
20.0863,2587.2365
20.0871,2581.1484
20.0879,2575.0602
20.0887,2568.9721
20.0895,2562.8839
20.0903,2556.7957
20.0911,2550.7076
20.0919,2544.6195
20.0927,2538.5312
20.0328,2532.3549
20.0336,2526.2668
20.0344,2520.1786
20.0352,2514.0905
20.036,2508.0024
20.0368,2501.9142
20.0376,2495.826
20.0384,2489.7379
20.0392,2483.6498
20.04,2477.5615
20.0408,2471.4735
20.0416,2465.3853
20.0424,2459.2972
20.0432,2453.209
20.044,2447.1209
20.0448,2441.0328
20.0456,2434.9445
20.0464,2428.8565
20.0472,2422.7683
20.048,2416.6802
20.0488,2410.592
20.0496,2404.5039
20.0504,2398.4157
20.0512,2392.3276
20.052,2386.2394
19.9922,2380.063
19.9929,2373.9748
19.9938,2367.8867
19.9946,2361.7986
19.9954,2355.7105
19.9962,2349.6223
19.9969,2343.5342
19.9978,2337.446
19.9986,2331.3578
19.9386,2325.1815
19.9395,2319.0933
20.001,2313.0934
20.0018,2307.0053
20.0026,2300.9171
20.0034,2294.829
20.0042,2288.7409
20.005,2282.6526
20.0058,2276.5646
20.0066,2270.4764
20.0074,2264.3883
20.0082,2258.3001
20.009,2252.212
20.0098,2246.1238
20.0106,2240.0357
19.9506,2233.8593
19.9515,2227.7711
19.9523,2221.683
19.9531,2215.5948
19.9539,2209.5067
19.9546,2203.4186
19.9555,2197.3304
19.9563,2191.2423
19.9571,2185.1541
19.9579,2179.066
19.9586,2172.9778
19.9595,2166.8897
19.9603,2160.8014
19.9611,2154.7134
19.9619,2148.6252
19.9627,2142.5371
19.9635,2136.449
19.9643,2130.3608
19.9651,2124.2727
19.9659,2118.1844
19.9667,2112.0964
19.9675,2106.0082
19.9683,2099.9201
19.9691,2093.8319
19.9699,2087.7438
19.91,2081.5674
19.9108,2075.4792
19.9116,2069.3911
19.9123,2063.3029
19.9132,2057.2147
19.914,2051.1267
19.9148,2045.0385
19.9156,2038.9504
19.9163,2032.8622
19.9172,2026.7741
19.918,2020.6859
19.9188,2014.5977
19.9196,2008.5096
19.9205,2002.4215
19.9213,1996.3333
19.8614,1990.1569
19.8622,1984.0688
19.863,1977.9806
19.8638,1971.8925
19.8646,1965.8044
19.8654,1959.7162
19.8662,1953.628
19.867,1947.5399
19.8678,1941.4518
19.8686,1935.3636
19.8694,1929.2755
19.8702,1923.1873
19.871,1917.0992
19.8718,1911.011
19.8726,1904.9229
19.8734,1898.8348
19.8135,1892.6583
19.8143,1886.5702
19.8151,1880.4821
19.8159,1874.3939
19.8167,1868.3058
19.8175,1862.2176
19.8183,1856.1295
19.8191,1850.0413
19.8199,1843.9532
19.8207,1837.865
19.8215,1831.7769
19.8223,1825.6888
19.8231,1819.6006
19.8239,1813.5125
19.8247,1807.4243
19.8255,1801.3362
19.8263,1795.248
19.8271,1789.1599
19.8279,1783.0717
19.8287,1776.9836
19.8295,1770.8954
19.8303,1764.8073
19.8311,1758.7191
19.8319,1752.631
19.8327,1746.5429
19.8335,1740.4546
19.8343,1734.3666
19.8351,1728.2784
19.8359,1722.1903
19.8367,1716.1021
19.8375,1710.014
19.8383,1703.9258
19.8391,1697.8377
19.7792,1691.6613
19.78,1685.5731
19.7808,1679.4849
19.7816,1673.3969
19.7825,1667.3087
19.7833,1661.2206
19.7841,1655.1324
19.7849,1649.0443
19.7856,1642.9561
19.7865,1636.8679
19.7873,1630.7798
19.7881,1624.6917
19.7889,1618.6035
19.7896,1612.5154
19.7905,1606.4273
19.7913,1600.3391
19.7314,1594.1627
19.7322,1588.0746
19.733,1581.9864
19.7338,1575.8982
19.7346,1569.8101
19.7354,1563.722
19.7362,1557.6338
19.737,1551.5457
19.7378,1545.4575
19.7386,1539.3694
19.7393,1533.2812
19.7402,1527.1931
19.741,1521.105
19.7418,1515.0168
19.7426,1508.9287
19.7433,1502.8405
19.7442,1496.7524
19.745,1490.6642
19.7458,1484.576
19.7466,1478.4879
19.7473,1472.3998
19.7482,1466.3115
19.749,1460.2235
19.7498,1454.1354
19.7506,1448.0472
19.7513,1441.959
19.7522,1435.8709
19.753,1429.7828
19.7538,1423.6945
19.6939,1417.5182
19.6947,1411.4301
19.6955,1405.3418
19.6963,1399.2538
19.6971,1393.1656
19.6979,1387.0775
19.6987,1380.9893
19.6995,1374.9012
19.7003,1368.8131
19.701,1362.7248
19.7019,1356.6368
19.7027,1350.5486
19.7035,1344.4605
19.7043,1338.3723
19.705,1332.2842
19.7059,1326.196
19.6461,1320.0196
19.6469,1313.9315
19.6477,1307.8433
19.6484,1301.7551
19.6493,1295.667
19.6501,1289.5789
19.6509,1283.4908
19.6517,1277.4026
19.6524,1271.3145
19.6533,1265.2263
19.6541,1259.1381
19.6549,1253.05
19.6557,1246.9619
19.6564,1240.8737
19.6573,1234.7856
19.6581,1228.6974
19.6589,1222.6093
19.6597,1216.5211
19.6604,1210.433
19.6613,1204.3449
19.6621,1198.2567
19.6629,1192.1686
19.6637,1186.0804
19.6644,1179.9923
19.6046,1173.8159
19.5439,1173.7276
19.5447,1167.6395
19.5455,1161.5513
19.607,1155.5514
19.6078,1149.4633
19.6086,1143.3752
19.6094,1137.287
19.6101,1131.1989
19.611,1125.1107
19.6118,1119.0226
19.6126,1112.9344
19.6134,1106.8463
19.6141,1100.7581
19.615,1094.67
19.6158,1088.5817
19.6166,1082.4937
19.6174,1076.4056
19.6181,1070.3174
